track_id,artist,title,base_strength,emo,popularity,hachijo_fit,oddity,stickiness,volatility,enabled,release_year,freshness_bonus
1439,BEAT CRUSADERS,LOVE DISCHORD,71,82,46,63,48,71,56,1,,0.0
1440,BLANKEY JET CITY,PUNKY BAD HIP,76,82,69,63,47,75,58,1,,0.0
1441,BLANKEY JET CITY,ガソリンの揺れかた,77,85,65,66,49,76,61,1,,0.0
1442,BLANKEY JET CITY,赤いタンバリン,78,81,76,62,45,77,55,1,,0.0
1443,BLANKEY JET CITY,ディズニーランドへ,74,81,66,64,48,73,60,1,,0.0
1444,BLANKEY JET CITY,SWEET DAYS,74,81,65,63,49,72,62,1,,0.0
1445,Thee Michelle Gun Elephant,バードメン,76,81,62,63,52,72,62,1,,0.0
1446,Thee Michelle Gun Elephant,G.W.D,78,82,70,60,53,74,63,1,,0.0
1447,Thee Michelle Gun Elephant,ゲット・アップ・ルーシー,71,74,55,58,56,69,54,1,,0.0
1448,Thee Michelle Gun Elephant,スモーキン・ビリー,70,73,54,59,57,69,55,1,,0.0
1449,Thee Michelle Gun Elephant,リリィ,70,74,53,60,56,68,58,1,,0.0
1450,ゆらゆら帝国,発光体,79,79,60,73,61,73,64,1,,0.0
1451,ゆらゆら帝国,夜行性の生き物3匹,74,77,48,70,67,67,72,1,,0.0
1452,ゆらゆら帝国,美しい,75,69,60,74,49,68,46,1,,0.0
1453,ゆらゆら帝国,昆虫ロック,74,69,59,73,51,68,48,1,,0.0
1454,ゆらゆら帝国,つぎの夜へ,74,69,58,72,51,67,48,1,,0.0
1455,羅針盤,永遠のうた,77,91,38,76,61,75,59,1,,0.0
1456,羅針盤,会えない人,74,85,34,73,64,69,63,1,,0.0
1457,羅針盤,カラーズ,74,85,33,75,66,69,64,1,,0.0
1458,羅針盤,ソングライン,73,85,32,75,65,69,66,1,,0.0
1459,羅針盤,光の手,72,85,31,74,66,68,68,1,,0.0
1460,Buffalo Daughter,New Rock,74,74,43,69,63,67,72,1,,0.0
1461,Buffalo Daughter,Great Five Lakes,72,73,42,69,64,67,73,1,,0.0
1462,Buffalo Daughter,Cyclic,72,73,41,69,63,66,74,1,,0.0
1463,Buffalo Daughter,Volcanic Girl,71,73,40,69,64,65,75,1,,0.0
1464,GREAT3,Little Jの嘆き,74,78,41,67,57,69,61,1,,0.0
1465,GREAT3,玉突き,72,77,40,65,56,67,62,1,,0.0
1466,GREAT3,Oh Baby Plus,72,77,39,65,57,67,65,1,,0.0
1467,GREAT3,Quincy,71,77,38,65,57,67,64,1,,0.0
1468,東京No.1 SOUL SET,黄昏'95〜太陽の季節,76,81,55,72,60,74,58,1,,0.0
1469,東京No.1 SOUL SET,JIVE MY REVOLVER,74,77,46,69,63,69,64,1,,0.0
1470,東京No.1 SOUL SET,Sunday,73,76,45,68,62,69,63,1,,0.0
1471,東京No.1 SOUL SET,隠せない明日を連れて,72,75,44,69,64,69,66,1,,0.0
1472,東京No.1 SOUL SET,Bow & Arrow,72,76,43,69,64,68,67,1,,0.0
1473,スチャダラパー,今夜はブギー・バック (smooth rap),78,80,76,68,62,75,53,1,,0.0
1474,スチャダラパー,GET UP AND DANCE,77,79,75,69,60,74,52,1,,0.0
1475,スチャダラパー,ゲームボーイズ,77,79,74,69,61,74,53,1,,0.0
1476,スチャダラパー,大人になっても,76,78,73,68,62,73,53,1,,0.0
1477,かせきさいだぁ,冬へと走りだそう,73,74,58,68,53,66,46,1,,0.0
1478,かせきさいだぁ,相合傘,72,74,57,68,55,65,45,1,,0.0
1479,かせきさいだぁ,午後のパノラマ,71,73,56,68,56,64,45,1,,0.0
1480,ZAZEN BOYS,KIMOCHI,74,77,47,66,64,69,67,1,,0.0
1481,ZAZEN BOYS,HIMITSU GIRL'S TOP SECRET,74,77,46,66,65,67,70,1,,0.0
1482,ZAZEN BOYS,半透明少女関係,73,76,45,65,64,67,70,1,,0.0
1483,ZAZEN BOYS,COLD BEAT,72,75,44,66,63,67,72,1,,0.0
1484,ZAZEN BOYS,Weekend,72,76,43,65,63,66,73,1,,0.0
1485,clammbon,はなれ ばなれ,71,78,44,65,52,63,63,1,,0.0
1486,clammbon,パンと蜜をめしあがれ,70,78,43,65,52,62,63,1,,0.0
1487,clammbon,シカゴ,70,77,42,67,50,62,64,1,,0.0
1488,キセル,ベガ,72,80,37,70,54,62,62,1,,0.0
1489,キセル,砂漠に咲いた花,71,79,36,72,54,61,64,1,,0.0
1490,サンボマスター,月に咲く花のようになるの,71,81,50,66,48,70,56,1,,0.0
1491,サンボマスター,そのぬくもりに用がある,70,80,49,66,51,69,58,1,,0.0
1492,Melt-Banana,"Shield for Your Eyes, A Beast in the Well on Your Hand",72,70,36,53,79,57,87,1,,0.0
1493,Melt-Banana,Candy Gun,72,69,35,53,80,57,86,1,,0.0
1494,Melt-Banana,Scratch or Stitch,71,69,34,53,80,56,87,1,,0.0
1495,OOIOO,UMA,72,71,33,59,77,59,83,1,,0.0
1496,OOIOO,Grow Sound Tree,70,71,32,59,79,57,85,1,,0.0
1497,OOIOO,Be Sure to Loop,70,70,31,61,78,57,84,1,,0.0
1498,MUTE BEAT,Still Echo,76,77,41,79,63,73,55,1,,0.0
1499,MUTE BEAT,Dub No.5,74,75,37,77,66,69,59,1,,0.0
1500,MUTE BEAT,Sunny Side Walk,73,75,36,77,66,69,61,1,,0.0
1501,MUTE BEAT,After the Rain,72,75,35,78,67,69,60,1,,0.0
1502,MUTE BEAT,Organ's Melody,72,75,34,78,66,68,61,1,,0.0
1503,じゃがたら,裸の王様,76,82,52,72,68,70,70,1,,0.0
1504,じゃがたら,でも・デモ・DEMO,74,79,44,73,72,67,72,1,,0.0
1505,じゃがたら,都市生活者の夜,74,79,43,71,73,66,75,1,,0.0
1506,じゃがたら,みちくさ,73,79,42,73,73,65,75,1,,0.0
1507,じゃがたら,タンゴ,72,79,41,72,73,65,76,1,,0.0
1508,RCサクセション,多摩蘭坂,77,89,76,69,41,78,52,1,,0.0
1509,RCサクセション,君が僕を知ってる,73,77,51,72,50,73,50,1,,0.0
1510,たま,オゾンのダンス,73,73,70,66,58,71,67,1,,0.0
1511,たま,夕暮れ時のさびしさに,72,73,69,67,59,70,69,1,,0.0
1512,たま,満月小唄,72,72,68,67,59,69,69,1,,0.0
1513,たま,学校にまにあわない,71,72,67,66,57,69,71,1,,0.0
1514,戸川純,玉姫様,76,79,62,60,77,69,72,1,,0.0
1515,戸川純,レーダーマン,74,79,58,60,81,65,73,1,,0.0
1516,戸川純,蛹化の女,74,78,57,61,81,65,74,1,,0.0
1517,戸川純,好き好き大好き,73,77,56,62,80,65,76,1,,0.0
1518,戸川純,諦念プシガンガ,72,78,55,61,79,64,77,1,,0.0
1519,P-MODEL,美術館で会った人だろ,74,72,55,63,74,65,71,1,,0.0
1520,P-MODEL,ダイジョブ,72,71,54,62,75,65,73,1,,0.0
1521,P-MODEL,HEAVEN,72,71,53,62,76,64,72,1,,0.0
1522,P-MODEL,2D OR NOT 2D,71,71,52,61,76,63,73,1,,0.0
1523,ヒカシュー,20世紀の終りに,72,68,45,61,78,61,76,1,,0.0
1524,ヒカシュー,パイク,70,67,44,59,78,59,79,1,,0.0
1525,ヒカシュー,プヨプヨ,70,67,43,60,77,59,79,1,,0.0
1526,ヒカシュー,びろびろ,69,67,42,60,79,59,79,1,,0.0
1527,ムーンライダーズ,スカンピン,74,77,56,69,63,71,61,1,,0.0
1528,ムーンライダーズ,青空のマリー,74,77,55,69,63,69,61,1,,0.0
1529,ムーンライダーズ,9月の海はクラゲの海,73,76,54,68,65,69,62,1,,0.0
1530,ムーンライダーズ,くれない埠頭,72,75,53,68,63,69,63,1,,0.0
1531,はっぴいえんど,春よ来い,69,75,54,70,49,73,49,1,,0.0
1532,はっぴいえんど,抱きしめたい,68,74,53,68,48,72,52,1,,0.0
1533,大瀧詠一,指切り,78,79,86,67,39,79,46,1,,0.0
1534,大瀧詠一,恋するカレン,76,79,85,68,39,77,47,1,,0.0
1535,大瀧詠一,雨のウェンズデイ,76,78,84,67,39,77,48,1,,0.0
1536,大貫妙子,黒のクレール,72,80,53,67,49,71,45,1,,0.0
1537,大貫妙子,色彩都市,71,79,52,68,49,70,46,1,,0.0
1538,高田渡,自衛隊に入ろう,70,76,60,70,52,66,53,1,,0.0
1539,高田渡,系図,69,76,59,70,52,65,54,1,,0.0
1540,高田渡,アイスクリーム,68,75,58,70,52,64,54,1,,0.0
1541,Cocco,カウントダウン,75,91,82,66,47,77,70,1,,0.0
1542,COALTAR OF THE DEEPERS,My Speedy Sarah,74,92,92,65,41,81,60,1,,0.0
1543,PEALOUT,爆裂世界 ～世界に追い越されても～,77,91,82,68,44,78,63,1,,0.0
1544,Cocco,樹海の糸,73,87,81,65,43,75,69,1,,0.0
1545,Susumu Yokota,Saku,74,88,80,65,45,74,68,1,,0.0
1546,JUDY AND MARY,DAYDREAM,76,77,78,60,38,71,64,1,,0.0
1547,JUDY AND MARY,小さな頃から,76,68,84,57,35,68,67,1,,0.0
1548,the brilliant green,そのスピードで,78,81,82,64,38,75,58,1,,0.0
1549,the brilliant green,Hello Another Way -それぞれの場所-,77,66,79,60,42,71,62,1,,0.0
1550,PUFFY,サーキットの娘,76,72,82,58,40,70,59,1,,0.0
1551,My Little Lover,ALICE,73,76,50,63,42,71,56,1,,0.0
1552,BONNIE PINK,Heaven's Kitchen,76,80,72,67,42,75,54,1,,0.0
1553,BONNIE PINK,Forget Me Not,74,79,68,63,41,71,57,1,,0.0
1554,BONNIE PINK,It's gonna rain!,73,78,67,65,39,71,56,1,,0.0
1555,BONNIE PINK,A Perfect Sky,72,77,66,63,40,71,59,1,,0.0
1556,スピッツ,魔女旅に出る,74,83,60,67,47,73,56,1,,0.0
1557,スピッツ,夏の魔物,75,69,77,59,40,69,62,1,,0.0
1558,スピッツ,惑星のかけら,75,69,76,59,41,68,64,1,,0.0
1559,Mr.Children,Replay,71,76,75,61,40,76,64,1,,0.0
1560,Mr.Children,innocent world,78,79,96,56,28,79,49,1,,0.0
1561,Mr.Children,【es】〜Theme of es〜,70,75,73,62,39,74,63,1,,0.0
1562,Pavement,Summer Babe (Winter Version),74,83,50,60,62,69,61,1,,0.0
1563,Pavement,Range Life,68,81,49,56,59,68,60,1,,0.0
1564,Pavement,Shady Lane,68,81,48,57,60,68,61,1,,0.0
1565,Yo La Tengo,Tom Courtenay,69,81,50,67,55,63,53,1,,0.0
1566,Yo La Tengo,Stockholm Syndrome,68,81,49,66,56,62,55,1,,0.0
1567,Yo La Tengo,Our Way to Fall,67,80,48,66,57,62,54,1,,0.0
1568,My Bloody Valentine,To Here Knows When,72,72,57,61,50,66,60,1,,0.0
1569,My Bloody Valentine,You Made Me Realise,74,79,61,61,64,68,70,1,,0.0
1570,Stereolab,French Disko,77,78,65,65,60,76,56,1,,0.0
1571,Stereolab,Ping Pong,76,77,59,63,62,73,60,1,,0.0
1572,Stereolab,Cybele's Reverie,75,77,58,64,60,72,61,1,,0.0
1573,Belle and Sebastian,The State I Am In,74,87,50,63,56,73,57,1,,0.0
1574,Belle and Sebastian,Like Dylan in the Movies,70,80,45,60,56,68,58,1,,0.0
1575,Belle and Sebastian,Lazy Line Painter Jane,70,79,44,61,58,67,60,1,,0.0
1576,The Smiths,Heaven Knows I'm Miserable Now,71,78,47,61,55,65,59,1,,0.0
1577,The Smiths,Bigmouth Strikes Again,76,79,79,58,48,76,56,1,,0.0
1578,Pixies,Here Comes Your Man,76,75,81,58,41,76,55,1,,0.0
1579,Pixies,Gigantic,72,73,57,57,46,74,52,1,,0.0
1580,Sonic Youth,Kool Thing,75,75,66,60,59,72,65,1,,0.0
1581,Sonic Youth,Sugar Kane,70,74,50,63,53,65,61,1,,0.0
1582,Galaxie 500,Blue Thunder,72,87,43,70,56,67,55,1,,0.0
1583,Galaxie 500,Fourth of July,68,77,52,67,55,56,57,1,,0.0
1584,Elliott Smith,Between the Bars,78,93,75,63,50,79,51,1,,0.0
1585,Elliott Smith,Waltz #2 (XO),76,89,62,61,55,75,56,1,,0.0
1586,Teenage Fanclub,Everything Flows,77,85,62,65,52,77,55,1,,0.0
1587,Teenage Fanclub,The Concept,76,81,59,63,52,75,54,1,,0.0
1588,Portishead,Sour Times,77,83,82,65,49,76,57,1,,0.0
1589,Massive Attack,Unfinished Sympathy,77,87,88,67,42,81,50,1,,0.0
1590,奥山熊雄,色のついたシャバタキ・すがる,79,90,28,100,78,66,84,1,,0.0
1591,稲田カエ,八丈太鼓囃し,78,88,26,100,80,64,86,1,,0.0
1592,浅沼亨年,八丈太鼓,77,86,27,100,82,65,88,1,,0.0
1593,天田トメノ,ショメ節,77,91,25,100,76,68,80,1,,0.0
1594,團伊玖磨,オリンピック序曲,76,82,69,88,60,72,64,1,,0.0
1595,岡本ノブ,春山節,75,89,24,100,74,67,78,1,,0.0
1596,奥山ハツ,太鼓節,76,90,25,100,79,66,83,1,,0.0
1597,天野花,透明なブルー,79,91,34,96,55,76,62,1,,0.0
1598,天野花,暁を泳いで,78,89,32,93,58,74,64,1,,0.0
1599,いまみれん,休もう！,80,80,39,92,58,78,68,1,,0.0
1600,いまみれん,群青,81,88,36,96,54,76,64,1,,0.0
1601,福島弘和,吹奏楽のための「おじゃれ」,78,86,48,100,72,70,77,1,,0.0
1602,Boredoms,SUPER ARE,76,82,42,72,76,69,72,1,,0.0
1603,ROVO,SINO DUB,75,86,29,77,82,68,80,1,,0.0
1604,DATE COURSE PENTAGON ROYAL GARDEN,構造 I - 現代呪術の構造,74,83,24,71,86,64,84,1,,0.0
1605,ASA-CHANG&巡礼,花,75,90,34,75,84,72,78,1,,0.0
1606,audio active,Mammoth Galactica,73,78,24,71,81,65,82,1,,0.0
1607,OOIOO,Right Hand Ponk,74,81,27,72,86,63,83,1,,0.0
1608,rei harakami,joy,77,89,39,74,69,76,60,1,,0.0
1609,Ken Ishii,Extra,73,78,31,68,88,62,88,1,,0.0
1610,Small Circle of Friends,波よせて,76,88,42,73,61,77,59,1,,0.0
1611,SKETCH SHOW,chronograph,75,80,36,70,75,68,67,1,,0.0
1612,SPIRAL LIFE,GAME OVER,75,83,38,69,64,73,66,1,,0.0
1613,WINO,Devil's own,73,82,30,67,68,69,71,1,,0.0
1614,ZEPPET STORE,ROSE,74,85,32,68,63,72,69,1,,0.0
1615,DRY&HEAVY,New Creation,75,82,31,76,76,72,71,1,,0.0
1616,LITTLE TEMPO,外道の森,74,84,28,76,80,69,73,1,,0.0
1617,sugar plant,rise,74,87,28,70,72,74,64,1,,0.0
1618,DJ KRUSH,Kemuri,76,83,42,73,73,74,75,1,,0.0
1619,Qomolangma Tomato,through your reality,73,86,26,68,72,71,77,1,,0.0
1620,SPARTA LOCALS,トーキョウバレリーナ,74,83,30,70,70,72,75,1,,0.0
1621,MO'SOME TONEBENDER,Trigger Happ (In the Evening),75,80,34,68,71,73,76,1,,0.0
1622,downy,左の種,74,88,29,71,78,70,73,1,,0.0
1623,United Future Organization,I LOVE MY BABY MY BABY LOVES JAZZ,75,79,39,69,74,72,66,1,,0.0
1624,Love Tambourines,Midnight Parade,74,86,31,71,66,75,63,1,,0.0
1625,NATSUMEN,Cicada Sing The Galaxy,74,84,26,72,82,67,81,1,,0.0
1626,イルリメ,元気でやってるのかい？,75,90,32,74,75,76,67,1,,0.0
1627,渋さ知らズ,本多工務店のテーマ,74,83,24,68,88,66,84,1,,0.0
1628,Ground-Zero,Consume Red,75,81,25,75,86,69,81,1,,0.0
1629,Boris,Farewell,75,88,21,71,84,67,83,1,,0.0
1630,Tenniscoats,Baibaba Bimba,73,82,28,70,87,65,80,1,,0.0
1631,ECD,DIRECT DRIVE,75,87,41,71,73,74,78,1,,0.0
1632,YOU THE ROCK★,HOO! EI! HO! '98,75,86,35,75,80,72,77,1,,0.0
1633,キエるマキュウ,ナゼナラ,76,90,42,74,79,70,71,1,,0.0
1634,THA BLUE HERB,未来は俺等の手の中,74,89,41,73,73,73,78,1,,0.0
1635,MIC JACK PRODUCTION,Seven Seas Voyage,74,88,35,77,80,71,77,1,,0.0
1636,降神,帰り道,75,84,42,76,79,69,71,1,,0.0
1637,環ROY,Break Boy in the Dream,76,83,41,75,73,72,78,1,,0.0
1638,KASHIWA Daisuke,Stella,76,89,33,71,73,70,65,1,,0.0
1639,Ametsub,The Nothings of The North,74,85,40,70,70,68,72,1,,0.0
1640,AOKI takamasa,Mirabeau,75,84,39,77,77,71,64,1,,0.0
1641,Kyoto Jazz Massive,Eclipse,75,83,33,73,84,69,76,1,,0.0
1642,Jazztronik,Samurai,76,87,40,72,81,76,68,1,,0.0
1643,SUGIURUMN,MUSIC IS THE KEY OF LIFE,74,86,39,71,73,70,75,1,,0.0
1644,CAPTAIN FUNK,Bustin' Loose,74,85,33,75,80,68,72,1,,0.0
1645,CO-FUSION,Material to Digital,75,89,40,74,77,75,64,1,,0.0
1646,Serani Poji,スマイリーを探して,75,84,36,69,88,69,73,1,,0.0
1647,YMCK,Magical 8bit Tour,75,84,29,74,80,76,70,1,,0.0
1648,Plus-Tech Squeeze Box,Early Riser,73,82,36,74,77,74,77,1,,0.0
1649,Gutevolk,Picnic,74,82,34,74,84,68,69,1,,0.0
1650,Cokiyu,Mirror Flake,74,82,27,72,76,75,66,1,,0.0
1651,Oorutaichi,Hamihadarigeri,75,87,34,72,88,73,73,1,,0.0
1652,Kiiiiiii,4 Little Joeys,73,87,32,72,80,76,80,1,,0.0
1653,ミドリ,ゆきこさん,74,83,31,70,82,73,81,1,,0.0
1654,385,脳みそあらおう,73,87,38,69,77,71,73,1,,0.0
1655,モーモールルギャバン,サイケな恋人,76,86,34,68,84,74,80,1,,0.0
1656,Limited Express (has gone?),No more no fiction,76,85,25,72,74,72,77,1,,0.0
1657,Afrirampo,I Did Are,75,89,32,71,69,70,84,1,,0.0
1658,Envy,A Warm Room,74,88,28,70,76,73,76,1,,0.0
1659,fOUL,枯槁,74,87,35,74,83,71,73,1,,0.0
1660,COWPERS,Curve,73,83,26,73,78,69,80,1,,0.0
1661,bluebeard,Room 501,76,82,38,72,68,72,72,1,,0.0
1662,TEENGENERATE,My GTO,76,89,29,68,75,70,84,1,,0.0
1663,MAD3,Jack the Violence,75,85,36,67,70,68,76,1,,0.0
1664,The 5.6.7.8's,Woo Hoo,74,84,32,74,77,71,83,1,,0.0
1665,Guitar Wolf,Jet Generation,74,83,39,70,84,69,80,1,,0.0
1666,Supersnazz,I Wanna Be Your Love,73,87,30,69,79,67,72,1,,0.0
1667,KING BROTHERS,ルル,76,86,26,68,69,70,79,1,,0.0
1668,割礼,世界の中,76,85,33,72,76,68,76,1,,0.0
1669,Nav Katze,Frozen Flower,75,84,36,75,77,76,81,1,,0.0
1670,Paint in Watercolour,Velocity,73,84,35,75,84,70,73,1,,0.0
1671,Cruyff in the Bedroom,Cherry,73,84,29,73,76,68,70,1,,0.0
1672,Hartfield,Today Forever,74,89,36,73,73,75,77,1,,0.0
1673,My Dead Girlfriend,Hades (The Nine Stages of Change at the Deceased Remains),75,89,35,73,80,69,69,1,,0.0
1674,Pasteboard,Flipper,75,89,29,71,72,76,81,1,,0.0
1675,sgt.,Perception of Causality,73,87,36,71,84,74,73,1,,0.0
1676,World's End Girlfriend,Les Enfants du Paradis,74,87,35,71,76,68,80,1,,0.0
1677,te',言葉を用いて奏でる者は才能に在らず、ただの記憶に『過』ぎぬ。,74,87,29,69,83,75,77,1,,0.0
1678,LITE,Ef,75,85,36,69,80,73,69,1,,0.0
1679,mouse on the keys,Spectres de Mouse,73,85,35,69,72,76,76,1,,0.0
1680,nhhmbase,9/8,73,85,29,74,79,74,73,1,,0.0
1681,MASS OF THE FERMENTING DREGS,ひきずるビート,74,90,36,74,76,72,80,1,,0.0
1682,凛として時雨,鮮やかな殺人,73,80,21,72,91,62,92,1,,0.0
1683,DMBQ,Dynamite,73,87,28,66,83,69,91,1,,0.0
1684,eX-Girl,Pop Muzik,72,81,20,73,80,65,85,1,,0.0
1685,BOaT,ALL,75,79,32,71,87,66,92,1,,0.0
1686,有頂天,BYE-BYE,75,86,24,74,94,62,91,1,,0.0
1687,Friction,Crazy Dream,74,80,31,72,91,69,85,1,,0.0
1688,EP-4,Lingua Franca-1,73,87,28,70,83,70,92,1,,0.0
1689,INU,メシ喰うな！,73,85,20,73,90,66,91,1,,0.0
1690,あぶらだこ,冬枯れ花火,72,79,27,71,87,62,85,1,,0.0
1691,非常階段,Modern,75,86,24,69,94,63,92,1,,0.0
1692,Merzbow,Woodpecker No.1,75,84,31,72,86,70,91,1,,0.0
1693,ソウル・フラワー・ユニオン,満月の夕,74,90,33,77,63,70,65,1,,0.0
1694,ソウル・フラワー・モノノケ・サミット,アリラン,75,90,30,76,70,73,72,1,,0.0
1695,BO GUMBOS,泥んこ道を二人,75,90,37,80,62,71,71,1,,0.0
1696,カーネーション,Edo River,76,88,29,79,74,78,65,1,,0.0
1697,青山陽一,Better Days,74,88,41,78,66,72,72,1,,0.0
1698,二階堂和美,ショッピンブル,74,88,33,74,73,70,71,1,,0.0
1699,湯川潮音,緑のアーチ,75,86,40,73,70,77,65,1,,0.0
1700,朝日美穂,ETERNAL FLOWER,76,86,37,80,62,71,72,1,,0.0
1701,GELLERS,Guatemala,76,86,29,76,69,78,71,1,,0.0
1702,Maher Shalal Hash Baz,Unknown Happiness,74,91,36,75,66,76,65,1,,0.0
1703,Tipographica,God Says I Can't Dance,74,86,31,71,84,70,90,1,,0.0
1704,Bondage Fruit,Odd-Job,74,85,25,75,91,67,89,1,,0.0
1705,大友良英 NEW JAZZ ENSEMBLE,Eureka,75,89,32,74,92,64,83,1,,0.0
1706,菊地成孔とペペ・トルメント・アスカラール,京マチ子の夜,73,88,31,73,88,66,90,1,,0.0
1707,Naruyoshi Kikuchi Dub Sextet,Dub Liz,73,87,25,77,84,63,89,1,,0.0
1708,Korekyojinn,Arabesque,74,83,32,76,85,70,83,1,,0.0
1709,Satanicpornocultshop,Anorexia Gas Balloon,75,82,31,75,92,72,90,1,,0.0
1710,MOTOCOMPO,Lemonade,76,89,36,70,77,75,73,1,,0.0
1711,Sonic Coaster Pop,Super Speed Pop Star,74,85,43,69,72,73,67,1,,0.0
1712,Macdonald Duck Eclair,short short,75,84,41,76,62,76,74,1,,0.0
1713,PINE*am,Gymnopedie 0.1,75,83,34,72,69,74,73,1,,0.0
1714,CITROBAL,My Cherry,76,87,41,71,64,72,67,1,,0.0
1715,Oh! Penelope,ライフイズサニー,74,86,39,70,71,75,74,1,,0.0
1716,COSA NOSTRA,Jolie,74,85,32,74,78,73,73,1,,0.0
1717,Chari Chari,Across the Universe,75,89,39,73,73,71,67,1,,0.0
1718,Calm,Light Years,76,88,37,72,63,74,74,1,,0.0
1719,Kaoru Inoue,The Invisible Eclipse,76,87,44,76,70,72,73,1,,0.0
1720,Monday Michiru,You Make Me,74,83,37,75,65,70,67,1,,0.0
1721,Towa Tei,Technova,75,82,35,74,72,73,74,1,,0.0
1722,砂原良徳,LOVEBEAT,75,89,42,70,62,71,73,1,,0.0
1723,竹村延和,こどもと魔法,76,85,35,69,74,78,67,1,,0.0
1724,Fantastic Plastic Machine,Bachelor Pad,74,84,33,76,64,72,74,1,,0.0
1725,CIBO MATTO,Sugar Water,74,83,40,72,71,70,73,1,,0.0
1726,想い出波止場,アストロ・ヴォルカノ・ブレイク・ダウン,75,87,33,71,66,77,67,1,,0.0
1727,いまみれん,それだけで,80,84,35,94,55,75,66,1,2026,0.0
1728,いまみれん,求める nor i,80,86,34,95,56,74,67,1,2025,0.0
